borrow_id,date,season,year,month,hour,is_holiday,weekday,is_workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_users,suhu
16790,2012-12-07,winter,1,12,8,Tidak,Jum'at,Ya,Mist + Cloudy,6.1,0.2879,0.75,0.194,11,430,441,dingin
16791,2012-12-07,winter,1,12,9,Tidak,Jum'at,Ya,Mist + Cloudy,6.1,0.303,0.81,0.1343,10,291,301,dingin
16792,2012-12-07,winter,1,12,10,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.3182,0.76,0.1642,16,150,166,dingin
16793,2012-12-07,winter,1,12,11,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.3182,0.76,0.194,20,183,203,dingin
16794,2012-12-07,winter,1,12,12,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.3333,0.71,0.194,36,204,240,dingin
16795,2012-12-07,winter,1,12,13,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3485,0.66,0.1343,23,197,220,dingin
16796,2012-12-07,winter,1,12,14,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3485,0.71,0.1642,40,175,215,dingin
16797,2012-12-07,winter,1,12,15,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3485,0.71,0.1642,34,269,303,dingin
16798,2012-12-07,winter,1,12,16,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3485,0.76,0.1343,39,336,375,dingin
16799,2012-12-07,winter,1,12,17,Tidak,Jum'at,Ya,Mist + Cloudy,9.86,0.3939,0.66,0.0,29,539,568,dingin
16800,2012-12-07,winter,1,12,18,Tidak,Jum'at,Ya,Mist + Cloudy,9.86,0.3939,0.71,0.1045,25,473,498,dingin
16801,2012-12-07,winter,1,12,19,Tidak,Jum'at,Ya,Mist + Cloudy,9.86,0.3939,0.76,0.0,15,337,352,dingin
16802,2012-12-07,winter,1,12,20,Tidak,Jum'at,Ya,Light Snow/Rain,9.86,0.3939,0.76,0.1045,12,229,241,dingin
16803,2012-12-07,winter,1,12,21,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3636,0.93,0.1045,9,162,171,dingin
16804,2012-12-07,winter,1,12,22,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3636,0.93,0.0896,15,150,165,dingin
16805,2012-12-07,winter,1,12,23,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3636,0.93,0.0896,6,116,122,dingin
16806,2012-12-08,winter,1,12,0,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3636,0.93,0.0896,5,98,103,dingin
16807,2012-12-08,winter,1,12,1,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3485,0.93,0.1343,16,84,100,dingin
16808,2012-12-08,winter,1,12,2,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3485,0.93,0.1343,3,67,70,dingin
16809,2012-12-08,winter,1,12,3,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3636,0.93,0.1045,6,23,29,dingin
16810,2012-12-08,winter,1,12,4,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3788,0.93,0.0,3,9,12,dingin
16811,2012-12-08,winter,1,12,5,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3636,0.93,0.1045,2,4,6,dingin
16812,2012-12-08,winter,1,12,6,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3636,0.93,0.1045,1,19,20,dingin
16813,2012-12-08,winter,1,12,7,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3636,1.0,0.0896,3,36,39,dingin
16814,2012-12-08,winter,1,12,8,Tidak,Sabtu,Bukan,Mist + Cloudy,9.86,0.3939,0.94,0.0896,5,106,111,dingin
16815,2012-12-08,winter,1,12,9,Tidak,Sabtu,Bukan,Mist + Cloudy,9.86,0.3939,0.94,0.0,17,153,170,dingin
16816,2012-12-08,winter,1,12,10,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1343,43,244,287,dingin
16817,2012-12-08,winter,1,12,11,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1045,63,341,404,dingin
16818,2012-12-08,winter,1,12,12,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.2239,122,364,486,dingin
16819,2012-12-08,winter,1,12,13,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1642,148,399,547,dingin
16820,2012-12-08,winter,1,12,14,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.2836,164,378,542,dingin
16821,2012-12-08,winter,1,12,15,Tidak,Sabtu,Bukan,Clear/Few clouds,11.74,0.4242,0.82,0.1642,167,374,541,dingin
16822,2012-12-08,winter,1,12,16,Tidak,Sabtu,Bukan,Clear/Few clouds,11.74,0.4242,0.82,0.1642,139,368,507,dingin
16823,2012-12-08,winter,1,12,17,Tidak,Sabtu,Bukan,Clear/Few clouds,9.86,0.3939,0.87,0.1343,77,268,345,dingin
16824,2012-12-08,winter,1,12,18,Tidak,Sabtu,Bukan,Clear/Few clouds,10.8,0.4091,0.87,0.1045,40,264,304,dingin
16825,2012-12-08,winter,1,12,19,Tidak,Sabtu,Bukan,Clear/Few clouds,10.8,0.4091,0.87,0.0,34,212,246,dingin
16826,2012-12-08,winter,1,12,20,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3788,1.0,0.0,20,162,182,dingin
16827,2012-12-08,winter,1,12,21,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3788,1.0,0.0,34,175,209,dingin
16828,2012-12-08,winter,1,12,22,Tidak,Sabtu,Bukan,Mist + Cloudy,9.86,0.3939,0.94,0.1045,23,137,160,dingin
16829,2012-12-08,winter,1,12,23,Tidak,Sabtu,Bukan,Mist + Cloudy,10.8,0.4091,0.94,0.0,18,144,162,dingin
16830,2012-12-09,winter,1,12,0,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1343,15,103,118,dingin
16831,2012-12-09,winter,1,12,1,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1045,17,85,102,dingin
16832,2012-12-09,winter,1,12,2,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1045,8,70,78,dingin
16833,2012-12-09,winter,1,12,3,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1045,14,34,48,dingin
16834,2012-12-09,winter,1,12,4,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.94,0.1045,1,11,12,dingin
16835,2012-12-09,winter,1,12,5,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.1045,0,8,8,dingin
16836,2012-12-09,winter,1,12,6,Tidak,Minggu,Bukan,Light Snow/Rain,10.8,0.4091,0.94,0.1045,0,6,6,dingin
16837,2012-12-09,winter,1,12,7,Tidak,Minggu,Bukan,Light Snow/Rain,10.8,0.4091,0.87,0.2239,1,22,23,dingin
16838,2012-12-09,winter,1,12,8,Tidak,Minggu,Bukan,Light Snow/Rain,10.8,0.4091,0.87,0.1642,1,68,69,dingin
16839,2012-12-09,winter,1,12,9,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.2537,9,94,103,dingin
16840,2012-12-09,winter,1,12,10,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.2836,39,180,219,dingin
16841,2012-12-09,winter,1,12,11,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.87,0.2985,40,210,250,dingin
16842,2012-12-09,winter,1,12,12,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.82,0.2985,60,255,315,dingin
16843,2012-12-09,winter,1,12,13,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.87,0.2836,65,220,285,dingin
16844,2012-12-09,winter,1,12,14,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.87,0.194,42,190,232,dingin
16845,2012-12-09,winter,1,12,15,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3485,0.93,0.1642,25,200,225,dingin
16846,2012-12-09,winter,1,12,16,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3485,0.93,0.1642,33,220,253,dingin
16847,2012-12-09,winter,1,12,17,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3485,0.93,0.1343,20,209,229,dingin
16848,2012-12-09,winter,1,12,18,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3636,0.93,0.0896,17,181,198,dingin
16849,2012-12-09,winter,1,12,19,Tidak,Minggu,Bukan,Light Snow/Rain,9.86,0.3939,0.94,0.0896,12,110,122,dingin
16850,2012-12-09,winter,1,12,20,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3636,1.0,0.0896,6,102,108,dingin
16851,2012-12-09,winter,1,12,21,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3636,1.0,0.1045,10,86,96,dingin
16852,2012-12-09,winter,1,12,22,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3636,0.93,0.1045,3,75,78,dingin
16853,2012-12-09,winter,1,12,23,Tidak,Minggu,Bukan,Light Snow/Rain,8.92,0.3636,1.0,0.0896,3,48,51,dingin
16854,2012-12-10,winter,1,12,0,Tidak,Senin,Ya,Light Snow/Rain,8.92,0.3636,1.0,0.0896,0,20,20,dingin
16855,2012-12-10,winter,1,12,1,Tidak,Senin,Ya,Mist + Cloudy,8.92,0.3788,1.0,0.0,0,4,4,dingin
16856,2012-12-10,winter,1,12,2,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.1045,2,3,5,dingin
16857,2012-12-10,winter,1,12,3,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.1045,0,4,4,dingin
16858,2012-12-10,winter,1,12,4,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.1045,3,9,12,dingin
16859,2012-12-10,winter,1,12,5,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.1045,0,27,27,dingin
16860,2012-12-10,winter,1,12,6,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.1642,2,121,123,dingin
16861,2012-12-10,winter,1,12,7,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.2537,3,291,294,dingin
16862,2012-12-10,winter,1,12,8,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,1.0,0.2537,9,575,584,dingin
16863,2012-12-10,winter,1,12,9,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,1.0,0.2239,11,273,284,dingin
16864,2012-12-10,winter,1,12,10,Tidak,Senin,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.2239,12,121,133,dingin
16865,2012-12-10,winter,1,12,11,Tidak,Senin,Ya,Light Snow/Rain,13.62,0.4545,0.94,0.2239,8,126,134,dingin
16866,2012-12-10,winter,1,12,12,Tidak,Senin,Ya,Light Snow/Rain,12.68,0.4394,1.0,0.2239,23,150,173,dingin
16867,2012-12-10,winter,1,12,13,Tidak,Senin,Ya,Light Snow/Rain,12.68,0.4394,1.0,0.2239,30,190,220,dingin
16868,2012-12-10,winter,1,12,14,Tidak,Senin,Ya,Mist + Cloudy,15.5,0.4848,0.94,0.2239,31,179,210,dingin
16869,2012-12-10,winter,1,12,15,Tidak,Senin,Ya,Mist + Cloudy,15.5,0.4848,0.87,0.1642,29,207,236,dingin
16870,2012-12-10,winter,1,12,16,Tidak,Senin,Ya,Mist + Cloudy,15.5,0.4848,0.88,0.1045,37,308,345,dingin
16871,2012-12-10,winter,1,12,17,Tidak,Senin,Ya,Mist + Cloudy,14.56,0.4697,0.82,0.2836,38,578,616,dingin
16872,2012-12-10,winter,1,12,18,Tidak,Senin,Ya,Mist + Cloudy,13.62,0.4545,0.88,0.2836,20,544,564,dingin
16873,2012-12-10,winter,1,12,19,Tidak,Senin,Ya,Clear/Few clouds,16.44,0.5,0.77,0.2836,18,409,427,sedang
16874,2012-12-10,winter,1,12,20,Tidak,Senin,Ya,Clear/Few clouds,13.62,0.4545,0.88,0.2537,13,287,300,dingin
16875,2012-12-10,winter,1,12,21,Tidak,Senin,Ya,Mist + Cloudy,13.62,0.4545,0.94,0.194,21,224,245,dingin
16876,2012-12-10,winter,1,12,22,Tidak,Senin,Ya,Mist + Cloudy,15.5,0.4848,0.82,0.2239,11,115,126,dingin
16877,2012-12-10,winter,1,12,23,Tidak,Senin,Ya,Clear/Few clouds,13.62,0.4545,0.88,0.2537,8,76,84,dingin
16878,2012-12-11,winter,1,12,0,Tidak,Selasa,Ya,Light Snow/Rain,13.62,0.4545,0.77,0.4627,2,29,31,dingin
16879,2012-12-11,winter,1,12,1,Tidak,Selasa,Ya,Clear/Few clouds,11.74,0.4242,0.71,0.4478,1,7,8,dingin
16880,2012-12-11,winter,1,12,2,Tidak,Selasa,Ya,Mist + Cloudy,10.8,0.4091,0.66,0.3284,0,1,1,dingin
16881,2012-12-11,winter,1,12,3,Tidak,Selasa,Ya,Light Snow/Rain,8.92,0.3333,0.76,0.2836,0,3,3,dingin
16882,2012-12-11,winter,1,12,4,Tidak,Selasa,Ya,Mist + Cloudy,7.98,0.3182,0.76,0.2836,0,8,8,dingin
16883,2012-12-11,winter,1,12,5,Tidak,Selasa,Ya,Light Snow/Rain,7.98,0.303,0.71,0.3284,1,40,41,dingin
16884,2012-12-11,winter,1,12,6,Tidak,Selasa,Ya,Mist + Cloudy,7.98,0.303,0.71,0.2985,0,118,118,dingin
16885,2012-12-11,winter,1,12,7,Tidak,Selasa,Ya,Clear/Few clouds,7.98,0.303,0.66,0.4179,8,372,380,dingin
16886,2012-12-11,winter,1,12,8,Tidak,Selasa,Ya,Mist + Cloudy,7.98,0.303,0.61,0.2985,16,708,724,dingin
16887,2012-12-11,winter,1,12,9,Tidak,Selasa,Ya,Clear/Few clouds,7.98,0.303,0.61,0.3881,12,322,334,dingin
16888,2012-12-11,winter,1,12,10,Tidak,Selasa,Ya,Clear/Few clouds,8.92,0.3333,0.57,0.3284,12,142,154,dingin
16889,2012-12-11,winter,1,12,11,Tidak,Selasa,Ya,Mist + Cloudy,8.92,0.3333,0.53,0.3582,28,145,173,dingin
16890,2012-12-11,winter,1,12,12,Tidak,Selasa,Ya,Mist + Cloudy,8.92,0.3182,0.53,0.4478,13,213,226,dingin
16891,2012-12-11,winter,1,12,13,Tidak,Selasa,Ya,Mist + Cloudy,9.86,0.3939,0.5,0.2239,28,226,254,dingin
16892,2012-12-11,winter,1,12,14,Tidak,Selasa,Ya,Mist + Cloudy,9.86,0.3939,0.5,0.2239,19,185,204,dingin
16893,2012-12-11,winter,1,12,15,Tidak,Selasa,Ya,Mist + Cloudy,9.86,0.3939,0.5,0.2239,20,250,270,dingin
16894,2012-12-11,winter,1,12,16,Tidak,Selasa,Ya,Mist + Cloudy,9.86,0.3939,0.5,0.2239,24,334,358,dingin
16895,2012-12-11,winter,1,12,17,Tidak,Selasa,Ya,Clear/Few clouds,7.04,0.303,0.53,0.2239,21,580,601,dingin
16896,2012-12-11,winter,1,12,18,Tidak,Selasa,Ya,Clear/Few clouds,7.04,0.303,0.53,0.2239,23,523,546,dingin
16897,2012-12-11,winter,1,12,19,Tidak,Selasa,Ya,Clear/Few clouds,7.04,0.303,0.53,0.2239,21,412,433,dingin
16898,2012-12-11,winter,1,12,20,Tidak,Selasa,Ya,Clear/Few clouds,7.04,0.303,0.53,0.2239,9,248,257,dingin
16899,2012-12-11,winter,1,12,21,Tidak,Selasa,Ya,Clear/Few clouds,7.04,0.3182,0.53,0.194,14,193,207,dingin
16900,2012-12-11,winter,1,12,22,Tidak,Selasa,Ya,Clear/Few clouds,6.1,0.2879,0.56,0.2239,6,100,106,dingin
16901,2012-12-11,winter,1,12,23,Tidak,Selasa,Ya,Clear/Few clouds,6.1,0.2879,0.52,0.2239,4,60,64,dingin
16902,2012-12-12,winter,1,12,0,Tidak,Rabu,Ya,Clear/Few clouds,6.1,0.303,0.52,0.1642,1,33,34,dingin
16903,2012-12-12,winter,1,12,1,Tidak,Rabu,Ya,Clear/Few clouds,5.16,0.2727,0.61,0.2239,3,18,21,dingin
16904,2012-12-12,winter,1,12,2,Tidak,Rabu,Ya,Clear/Few clouds,5.16,0.2727,0.56,0.1642,5,4,9,dingin
16905,2012-12-12,winter,1,12,3,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.2727,0.6,0.1343,3,7,10,dingin
16906,2012-12-12,winter,1,12,4,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.303,0.6,0.0,0,4,4,dingin
16907,2012-12-12,winter,1,12,5,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.2576,0.6,0.194,0,37,37,dingin
16908,2012-12-12,winter,1,12,6,Tidak,Rabu,Ya,Mist + Cloudy,4.22,0.2424,0.6,0.2537,2,126,128,dingin
16909,2012-12-12,winter,1,12,7,Tidak,Rabu,Ya,Mist + Cloudy,4.22,0.2576,0.6,0.194,3,366,369,dingin
16910,2012-12-12,winter,1,12,8,Tidak,Rabu,Ya,Mist + Cloudy,4.22,0.2576,0.65,0.1642,18,670,688,dingin
16911,2012-12-12,winter,1,12,9,Tidak,Rabu,Ya,Mist + Cloudy,5.16,0.2879,0.61,0.1343,13,272,285,dingin
16912,2012-12-12,winter,1,12,10,Tidak,Rabu,Ya,Mist + Cloudy,6.1,0.303,0.56,0.1642,20,116,136,dingin
16913,2012-12-12,winter,1,12,11,Tidak,Rabu,Ya,Mist + Cloudy,7.04,0.303,0.49,0.2239,24,148,172,dingin
16914,2012-12-12,winter,1,12,12,Tidak,Rabu,Ya,Mist + Cloudy,7.98,0.3636,0.42,0.0,14,218,232,dingin
16915,2012-12-12,winter,1,12,13,Tidak,Rabu,Ya,Mist + Cloudy,7.98,0.3636,0.42,0.0,18,220,238,dingin
16916,2012-12-12,winter,1,12,14,Tidak,Rabu,Ya,Mist + Cloudy,7.98,0.3636,0.46,0.0,34,191,225,dingin
16917,2012-12-12,winter,1,12,15,Tidak,Rabu,Ya,Mist + Cloudy,7.98,0.3485,0.46,0.1045,21,207,228,dingin
16918,2012-12-12,winter,1,12,16,Tidak,Rabu,Ya,Mist + Cloudy,7.98,0.3333,0.46,0.1343,19,310,329,dingin
16919,2012-12-12,winter,1,12,17,Tidak,Rabu,Ya,Mist + Cloudy,7.04,0.303,0.53,0.2239,21,540,561,dingin
16920,2012-12-12,winter,1,12,18,Tidak,Rabu,Ya,Mist + Cloudy,7.04,0.303,0.49,0.2239,25,515,540,dingin
16921,2012-12-12,winter,1,12,19,Tidak,Rabu,Ya,Mist + Cloudy,6.1,0.2879,0.56,0.2239,18,384,402,dingin
16922,2012-12-12,winter,1,12,20,Tidak,Rabu,Ya,Clear/Few clouds,6.1,0.2879,0.52,0.2836,25,243,268,dingin
16923,2012-12-12,winter,1,12,21,Tidak,Rabu,Ya,Mist + Cloudy,6.1,0.2879,0.52,0.2537,16,186,202,dingin
16924,2012-12-12,winter,1,12,22,Tidak,Rabu,Ya,Mist + Cloudy,6.1,0.2879,0.52,0.2239,4,118,122,dingin
16925,2012-12-12,winter,1,12,23,Tidak,Rabu,Ya,Mist + Cloudy,5.16,0.2727,0.56,0.2239,3,76,79,dingin
16926,2012-12-13,winter,1,12,0,Tidak,Kamis,Ya,Mist + Cloudy,5.16,0.2727,0.52,0.2239,1,31,32,dingin
16927,2012-12-13,winter,1,12,1,Tidak,Kamis,Ya,Mist + Cloudy,5.16,0.2576,0.52,0.2836,4,19,23,dingin
16928,2012-12-13,winter,1,12,2,Tidak,Kamis,Ya,Mist + Cloudy,4.22,0.2424,0.56,0.2537,3,5,8,dingin
16929,2012-12-13,winter,1,12,3,Tidak,Kamis,Ya,Mist + Cloudy,4.22,0.2424,0.56,0.2836,0,2,2,dingin
16930,2012-12-13,winter,1,12,4,Tidak,Kamis,Ya,Mist + Cloudy,4.22,0.2576,0.56,0.194,0,8,8,dingin
16931,2012-12-13,winter,1,12,5,Tidak,Kamis,Ya,Mist + Cloudy,4.22,0.2576,0.56,0.1642,2,31,33,dingin
16932,2012-12-13,winter,1,12,6,Tidak,Kamis,Ya,Clear/Few clouds,4.22,0.2424,0.56,0.2537,2,112,114,dingin
16933,2012-12-13,winter,1,12,7,Tidak,Kamis,Ya,Clear/Few clouds,3.28,0.2273,0.6,0.2239,5,380,385,dingin
16934,2012-12-13,winter,1,12,8,Tidak,Kamis,Ya,Clear/Few clouds,3.28,0.2273,0.6,0.194,24,655,679,dingin
16935,2012-12-13,winter,1,12,9,Tidak,Kamis,Ya,Clear/Few clouds,5.16,0.2727,0.52,0.2537,25,300,325,dingin
16936,2012-12-13,winter,1,12,10,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.303,0.45,0.2836,28,139,167,dingin
16937,2012-12-13,winter,1,12,11,Tidak,Kamis,Ya,Clear/Few clouds,7.98,0.3182,0.42,0.2537,25,164,189,dingin
16938,2012-12-13,winter,1,12,12,Tidak,Kamis,Ya,Clear/Few clouds,8.92,0.3333,0.4,0.2537,30,252,282,dingin
16939,2012-12-13,winter,1,12,13,Tidak,Kamis,Ya,Clear/Few clouds,8.92,0.3485,0.34,0.194,41,230,271,dingin
16940,2012-12-13,winter,1,12,14,Tidak,Kamis,Ya,Clear/Few clouds,8.92,0.3485,0.34,0.1642,31,211,242,dingin
16941,2012-12-13,winter,1,12,15,Tidak,Kamis,Ya,Clear/Few clouds,8.92,0.3485,0.34,0.1343,40,240,280,dingin
16942,2012-12-13,winter,1,12,16,Tidak,Kamis,Ya,Clear/Few clouds,7.98,0.3485,0.39,0.1045,50,356,406,dingin
16943,2012-12-13,winter,1,12,17,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.3333,0.42,0.1045,43,507,550,dingin
16944,2012-12-13,winter,1,12,18,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.3333,0.42,0.1045,20,446,466,dingin
16945,2012-12-13,winter,1,12,19,Tidak,Kamis,Ya,Clear/Few clouds,6.1,0.303,0.45,0.1642,20,328,348,dingin
16946,2012-12-13,winter,1,12,20,Tidak,Kamis,Ya,Clear/Few clouds,6.1,0.3333,0.45,0.0,6,235,241,dingin
16947,2012-12-13,winter,1,12,21,Tidak,Kamis,Ya,Clear/Few clouds,5.16,0.3182,0.48,0.0,13,200,213,dingin
16948,2012-12-13,winter,1,12,22,Tidak,Kamis,Ya,Clear/Few clouds,4.22,0.2879,0.6,0.0896,7,141,148,dingin
16949,2012-12-13,winter,1,12,23,Tidak,Kamis,Ya,Clear/Few clouds,4.22,0.303,0.6,0.0,5,115,120,dingin
16950,2012-12-14,winter,1,12,0,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2576,0.64,0.0896,4,43,47,dingin
16951,2012-12-14,winter,1,12,1,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2576,0.69,0.0896,0,26,26,dingin
16952,2012-12-14,winter,1,12,2,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2727,0.69,0.0,3,6,9,dingin
16953,2012-12-14,winter,1,12,3,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2273,0.69,0.1045,0,12,12,dingin
16954,2012-12-14,winter,1,12,4,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2273,0.75,0.0896,1,9,10,dingin
16955,2012-12-14,winter,1,12,5,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2273,0.69,0.1045,0,34,34,dingin
16956,2012-12-14,winter,1,12,6,Tidak,Jum'at,Ya,Clear/Few clouds,-0.48,0.1818,0.8,0.1045,1,112,113,dingin
16957,2012-12-14,winter,1,12,7,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2121,0.72,0.1045,3,305,308,dingin
16958,2012-12-14,winter,1,12,8,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2273,0.69,0.0896,13,623,636,dingin
16959,2012-12-14,winter,1,12,9,Tidak,Jum'at,Ya,Clear/Few clouds,3.28,0.2424,0.75,0.1343,13,330,343,dingin
16960,2012-12-14,winter,1,12,10,Tidak,Jum'at,Ya,Clear/Few clouds,4.22,0.2576,0.81,0.194,28,162,190,dingin
16961,2012-12-14,winter,1,12,11,Tidak,Jum'at,Ya,Clear/Few clouds,7.04,0.303,0.65,0.194,31,180,211,dingin
16962,2012-12-14,winter,1,12,12,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3485,0.5,0.194,29,244,273,dingin
16963,2012-12-14,winter,1,12,13,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3485,0.5,0.2239,39,274,313,dingin
16964,2012-12-14,winter,1,12,14,Tidak,Jum'at,Ya,Clear/Few clouds,10.8,0.4091,0.43,0.194,48,251,299,dingin
16965,2012-12-14,winter,1,12,15,Tidak,Jum'at,Ya,Clear/Few clouds,10.8,0.4091,0.47,0.1642,57,252,309,dingin
16966,2012-12-14,winter,1,12,16,Tidak,Jum'at,Ya,Clear/Few clouds,9.86,0.3939,0.54,0.194,45,372,417,dingin
16967,2012-12-14,winter,1,12,17,Tidak,Jum'at,Ya,Clear/Few clouds,7.98,0.3333,0.57,0.1642,40,582,622,dingin
16968,2012-12-14,winter,1,12,18,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3485,0.46,0.1343,23,432,455,dingin
16969,2012-12-14,winter,1,12,19,Tidak,Jum'at,Ya,Clear/Few clouds,7.98,0.3485,0.53,0.0896,17,302,319,dingin
16970,2012-12-14,winter,1,12,20,Tidak,Jum'at,Ya,Clear/Few clouds,7.04,0.3333,0.61,0.1343,12,209,221,dingin
16971,2012-12-14,winter,1,12,21,Tidak,Jum'at,Ya,Clear/Few clouds,6.1,0.303,0.75,0.1642,7,165,172,dingin
16972,2012-12-14,winter,1,12,22,Tidak,Jum'at,Ya,Clear/Few clouds,5.16,0.2879,0.75,0.1045,4,134,138,dingin
16973,2012-12-14,winter,1,12,23,Tidak,Jum'at,Ya,Clear/Few clouds,5.16,0.303,0.75,0.0896,11,123,134,dingin
16974,2012-12-15,winter,1,12,0,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.3333,0.7,0.0,4,90,94,dingin
16975,2012-12-15,winter,1,12,1,Tidak,Sabtu,Bukan,Mist + Cloudy,4.22,0.2879,0.81,0.0896,9,86,95,dingin
16976,2012-12-15,winter,1,12,2,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.303,0.81,0.0,6,63,69,dingin
16977,2012-12-15,winter,1,12,3,Tidak,Sabtu,Bukan,Mist + Cloudy,3.28,0.2879,0.81,0.0,5,18,23,dingin
16978,2012-12-15,winter,1,12,4,Tidak,Sabtu,Bukan,Mist + Cloudy,3.28,0.2576,0.87,0.1045,1,5,6,dingin
16979,2012-12-15,winter,1,12,5,Tidak,Sabtu,Bukan,Mist + Cloudy,4.22,0.303,0.75,0.0,0,3,3,dingin
16980,2012-12-15,winter,1,12,6,Tidak,Sabtu,Bukan,Mist + Cloudy,3.28,0.2879,0.75,0.0,0,11,11,dingin
16981,2012-12-15,winter,1,12,7,Tidak,Sabtu,Bukan,Mist + Cloudy,3.28,0.2576,0.75,0.0896,1,47,48,dingin
16982,2012-12-15,winter,1,12,8,Tidak,Sabtu,Bukan,Mist + Cloudy,4.22,0.2879,0.75,0.0896,8,111,119,dingin
16983,2012-12-15,winter,1,12,9,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2727,0.75,0.1045,17,203,220,dingin
16984,2012-12-15,winter,1,12,10,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.3182,0.61,0.1642,23,250,273,dingin
